"","X","function.","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","ArrByRest","DepByRest","depart","Response","Chordnotes"
"28133",38403,"2.T","I","16eLL",2,0.25,"3","-m3","C","K179.krn",0,0,"+m6",1,"1 5 3"
"28134",38404,"2.T","I","16cc",2.25,0.25,"1","+m6","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28135",38405,"2.T","I","16g",2.5,0.25,"5","-P4","C","K179.krn",0,0,"-m3",1,"1 5 3"
"28136",38406,"2.T","I","16eJJ",2.75,0.25,"3","-m3","C","K179.krn",0,0,"-M3",1,"1 5 3"
"28137",38407,"2.T","I","4c",3,1,"1","-M3","C","K179.krn",0,0,"[g]",1,"1 5 3"
"28138",38408,"2D","V","16gLL",1,0.25,"5","[g]","C","K179.krn",0,0,"+P8",1,"5 2 7"
"28139",38409,"2D","V","16gg",1.25,0.25,"5","+P8","C","K179.krn",0,0,"-m2",1,"5 2 7"
"28140",38410,"2D","V","16ff#",1.5,0.25,"4+","-m2","C","K179.krn",0,0,"+m2",0,"5 2 7"
"28141",38411,"2D","V","16ggJJ",1.75,0.25,"5","+m2","C","K179.krn",0,0,"-M2",1,"5 2 7"
"28142",38412,"2D","V","16ffLL",2,0.25,"4","-M2","C","K179.krn",0,0,"+M2",0,"5 2 7"
"28143",38413,"2D","V","16gg",2.25,0.25,"5","+M2","C","K179.krn",0,0,"-m3",1,"5 2 7"
"28144",38414,"2D","V","16ee",2.5,0.25,"3","-m3","C","K179.krn",0,0,"+m3",0,"5 2 7"
"28145",38415,"2D","V","16ggJJ",2.75,0.25,"5","+m3","C","K179.krn",0,0,"-P4",1,"5 2 7"
"28146",38416,"4D","V7","16ddLL",3,0.25,"2","-P4","C","K179.krn",0,0,"+P4",1,"5 2 7 4 3+"
"28147",38417,"4D","V7","16gg",3.25,0.25,"5","+P4","C","K179.krn",0,0,"-m6",1,"5 2 7 4 3+"
"28148",38418,"4D","V7","16b",3.5,0.25,"7","-m6","C","K179.krn",0,0,"+m6",1,"5 2 7 4 3+"
"28149",38419,"4D","V7","16ggJJ",3.75,0.25,"5","+m6","C","K179.krn",0,0,"-P5",1,"5 2 7 4 3+"
"28150",38420,"2.D","I","16ccLL",1,0.25,"1","-P5","C","K179.krn",0,0,"+P5",1,"1 5 3"
"28151",38421,"2.D","I","16gg",1.25,0.25,"5","+P5","C","K179.krn",0,0,"-m2",1,"1 5 3"
"28152",38422,"2.D","I","16ff#",1.5,0.25,"4+","-m2","C","K179.krn",0,0,"+m2",0,"1 5 3"
"28153",38423,"2.D","I","16ggJJ",1.75,0.25,"5","+m2","C","K179.krn",0,0,"-M2",1,"1 5 3"
"28154",38424,"2.D","I","16ffLL",2,0.25,"4","-M2","C","K179.krn",0,0,"+M2",0,"1 5 3"
"28155",38425,"2.D","I","16gg",2.25,0.25,"5","+M2","C","K179.krn",0,0,"-m3",1,"1 5 3"
"28156",38426,"2.D","I","16ee",2.5,0.25,"3","-m3","C","K179.krn",0,0,"+m3",1,"1 5 3"
"28157",38427,"2.D","I","16ggJJ",2.75,0.25,"5","+m3","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28158",38428,"2.D","I","16ddLL",3,0.25,"2","-P4","C","K179.krn",0,0,"+P4",0,"1 5 3"
"28159",38429,"2.D","I","16gg",3.25,0.25,"5","+P4","C","K179.krn",0,0,"-d5",1,"1 5 3"
"28160",38430,"2.D","I","16cc#",3.5,0.25,"1+","-d5","C","K179.krn",0,0,"+d5",0,"1 5 3"
"28161",38431,"2.D","I","16ggJJ",3.75,0.25,"5","+d5","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28162",38432,"2.D","V","16ddLL",1,0.25,"2","-P4","C","K179.krn",0,0,"+P4",1,"5 2 7"
"28163",38433,"2.D","V","16gg",1.25,0.25,"5","+P4","C","K179.krn",0,0,"-m2",1,"5 2 7"
"28164",38434,"2.D","V","16ff#",1.5,0.25,"4+","-m2","C","K179.krn",0,0,"+m2",0,"5 2 7"
"28165",38435,"2.D","V","16ggJJ",1.75,0.25,"5","+m2","C","K179.krn",0,0,"-m2",1,"5 2 7"
"28166",38436,"2.D","V","16ff#LL",2,0.25,"4+","-m2","C","K179.krn",0,0,"+m2",0,"5 2 7"
"28167",38437,"2.D","V","16gg",2.25,0.25,"5","+m2","C","K179.krn",0,0,"-M2",1,"5 2 7"
"28168",38438,"2.D","V","16ff",2.5,0.25,"4","-M2","C","K179.krn",0,0,"+M2",0,"5 2 7"
"28169",38439,"2.D","V","16ggJJ",2.75,0.25,"5","+M2","C","K179.krn",0,0,"-m3",1,"5 2 7"
"28170",38440,"2.D","V","16eeLL",3,0.25,"3","-m3","C","K179.krn",0,0,"+m3",0,"5 2 7"
"28171",38441,"2.D","V","16gg",3.25,0.25,"5","+m3","C","K179.krn",0,0,"-d4",1,"5 2 7"
"28172",38442,"2.D","V","16dd#",3.5,0.25,"2+","-d4","C","K179.krn",0,0,"+d4",0,"5 2 7"
"28173",38443,"2.D","V","16ggJJ",3.75,0.25,"5","+d4","C","K179.krn",0,0,"-m3",1,"5 2 7"
"28174",38444,"2.T","I","4ee",1,1,"3","-m3","C","K179.krn",0,0,"P1",1,"1 5 3"
"28175",38448,"2.T","I","(8eeL",2,0.5,"3","P1","C","K179.krn",0,0,"+m2",1,"1 5 3"
"28176",38450,"2.T","I","8ffJ)",2.5,0.5,"4","+m2","C","K179.krn",0,0,"+M2",0,"1 5 3"
"28177",38452,"2.T","I","(8ggL",3,0.5,"5","+M2","C","K179.krn",0,0,"+M2",1,"1 5 3"
"28178",38454,"2.T","I","8aaJ)",3.5,0.5,"6","+M2","C","K179.krn",0,0,"-M2",0,"1 5 3"
"28179",38456,"2.T","I","4gg",1,1,"5","-M2","C","K179.krn",0,0,"-m3",1,"1 5 3"
"28180",38460,"2.T","I","(8eeL",2,0.5,"3","-m3","C","K179.krn",0,0,"+m2",1,"1 5 3"
"28181",38462,"2.T","I","8ffJ)",2.5,0.5,"4","+m2","C","K179.krn",0,0,"+M2",0,"1 5 3"
"28182",38464,"2.T","I","(8ggL",3,0.5,"5","+M2","C","K179.krn",0,0,"+M2",1,"1 5 3"
"28183",38466,"2.T","I","8aaJ)",3.5,0.75,"6","+M2","C","K179.krn",0,0,"-M2",0,"1 5 3"
"28184",38467,"4T","I","16gg",1,0.75,"5","-M2","C","K179.krn",0,1,"-M2",1,"1 5 3"
"28185",38471,"4T","V7","16ff",2,0.25,"4","-M2","C","K179.krn",1,1,"-m2",1,"5 2 7 4 3+"
"28186",38475,"4T","I","16ee",3,0.25,"3","-m2","C","K179.krn",1,1,"-M2",1,"1 5 3"
"28187",38479,"4T","V7","16dd",1,0.25,"2","-M2","C","K179.krn",1,1,"+M2",1,"5 2 7 4 3+"
"28188",38483,"4T","I","16ee",2,0.25,"3","+M2","C","K179.krn",1,1,"+m2",1,"1 5 3"
"28189",38487,"4T","V7","16ff",3,0.25,"4","+m2","C","K179.krn",1,1,"+M2",1,"5 2 7 4 3+"
"28190",38491,"4T","I","16gg",1,0.25,"5","+M2","C","K179.krn",1,1,"-M2",1,"1 5 3"
"28191",38495,"4T","V7","16ff",2,0.25,"4","-M2","C","K179.krn",1,1,"-m2",1,"5 2 7 4 3+"
"28192",38499,"4T","I","16ee",3,0.25,"3","-m2","C","K179.krn",1,1,"-M2",1,"1 5 3"
"28193",38503,"2.D","V","4dd",1,1,"2","-M2","C","K179.krn",1,0,"[cc]",1,"5 2 7"
"28194",38515,"2T","I","16ccLL",1,0.25,"1","[cc]","C","K179.krn",1,0,"-P4",1,"1 5 3"
"28195",38516,"2T","I","16g",1.25,0.25,"5","-P4","C","K179.krn",0,0,"-m2",1,"1 5 3"
"28196",38517,"2T","I","16f#",1.5,0.25,"4+","-m2","C","K179.krn",0,0,"+m2",0,"1 5 3"
"28197",38518,"2T","I","16gJJ",1.75,0.25,"5","+m2","C","K179.krn",0,0,"+M2",1,"1 5 3"
"28198",38519,"2T","I","16aLL",2,0.25,"6","+M2","C","K179.krn",0,0,"-M2",0,"1 5 3"
"28199",38520,"2T","I","16g",2.25,0.25,"5","-M2","C","K179.krn",0,0,"+M3",1,"1 5 3"
"28200",38521,"2T","I","16b",2.5,0.25,"7","+M3","C","K179.krn",0,0,"-M3",0,"1 5 3"
"28201",38522,"2T","I","16gJJ",2.75,0.25,"5","-M3","C","K179.krn",0,0,"+P4",1,"1 5 3"
"28202",38523,"4T","I","16ccLL",3,0.25,"1","+P4","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28203",38524,"4T","I","16g",3.25,0.25,"5","-P4","C","K179.krn",0,0,"+A4",1,"1 5 3"
"28204",38525,"4T","I","16cc#",3.5,0.25,"1+","+A4","C","K179.krn",0,0,"-A4",0,"1 5 3"
"28205",38526,"4T","I","16gJJ",3.75,0.25,"5","-A4","C","K179.krn",0,0,"+P5",1,"1 5 3"
"28206",38527,"2.T","V","16ddLL",1,0.25,"2","+P5","C","K179.krn",0,0,"-P5",1,"5 2 7"
"28207",38528,"2.T","V","16g",1.25,0.25,"5","-P5","C","K179.krn",0,0,"-m2",1,"5 2 7"
"28208",38529,"2.T","V","16f#",1.5,0.25,"4+","-m2","C","K179.krn",0,0,"+m2",0,"5 2 7"
"28209",38530,"2.T","V","16gJJ",1.75,0.25,"5","+m2","C","K179.krn",0,0,"+M3",1,"5 2 7"
"28210",38531,"2.T","V","16bLL",2,0.25,"7","+M3","C","K179.krn",0,0,"-M3",1,"5 2 7"
"28211",38532,"2.T","V","16g",2.25,0.25,"5","-M3","C","K179.krn",0,0,"+P4",1,"5 2 7"
"28212",38533,"2.T","V","16cc",2.5,0.25,"1","+P4","C","K179.krn",0,0,"-P4",0,"5 2 7"
"28213",38534,"2.T","V","16gJJ",2.75,0.25,"5","-P4","C","K179.krn",0,0,"+P5",1,"5 2 7"
"28214",38535,"2.T","V","16ddLL",3,0.25,"2","+P5","C","K179.krn",0,0,"-P5",1,"5 2 7"
"28215",38536,"2.T","V","16g",3.25,0.25,"5","-P5","C","K179.krn",0,0,"+A5",1,"5 2 7"
"28216",38537,"2.T","V","16dd#",3.5,0.25,"2+","+A5","C","K179.krn",0,0,"-A5",0,"5 2 7"
"28217",38538,"2.T","V","16gJJ",3.75,0.25,"5","-A5","C","K179.krn",0,0,"+M6",1,"5 2 7"
"28218",38539,"2.T","I","16eeLL",1,0.25,"3","+M6","C","K179.krn",0,0,"-M6",1,"1 5 3"
"28219",38540,"2.T","I","16g",1.25,0.25,"5","-M6","C","K179.krn",0,0,"-m2",1,"1 5 3"
"28220",38541,"2.T","I","16f#",1.5,0.25,"4+","-m2","C","K179.krn",0,0,"+m2",0,"1 5 3"
"28221",38542,"2.T","I","16gJJ",1.75,0.25,"5","+m2","C","K179.krn",0,0,"+A5",1,"1 5 3"
"28222",38543,"2.T","I","16dd#LL",2,0.25,"2+","+A5","C","K179.krn",0,0,"-A5",0,"1 5 3"
"28223",38544,"2.T","I","16g",2.25,0.25,"5","-A5","C","K179.krn",0,0,"+M6",1,"1 5 3"
"28224",38545,"2.T","I","16ee",2.5,0.25,"3","+M6","C","K179.krn",0,0,"-M6",1,"1 5 3"
"28225",38546,"2.T","I","16gJJ",2.75,0.25,"5","-M6","C","K179.krn",0,0,"+m7",1,"1 5 3"
"28226",38547,"2.T","I","16ffnLL",3,0.25,"4","+m7","C","K179.krn",0,0,"-m7",0,"1 5 3"
"28227",38548,"2.T","I","16g",3.25,0.25,"5","-m7","C","K179.krn",0,0,"+M7",1,"1 5 3"
"28228",38549,"2.T","I","16ff#",3.5,0.25,"4+","+M7","C","K179.krn",0,0,"-M7",0,"1 5 3"
"28229",38550,"2.T","I","16gJJ",3.75,0.25,"5","-M7","C","K179.krn",0,0,"+P8",1,"1 5 3"
"28230",38551,"2D","V","16ggLL",1,0.25,"5","+P8","C","K179.krn",0,0,"-P8",1,"5 2 7"
"28231",38552,"2D","V","16g",1.25,0.25,"5","-P8","C","K179.krn",0,0,"+M7",1,"5 2 7"
"28232",38553,"2D","V","16ff#",1.5,0.25,"4+","+M7","C","K179.krn",0,0,"-M7",0,"5 2 7"
"28233",38554,"2D","V","16gJJ",1.75,0.25,"5","-M7","C","K179.krn",0,0,"+P8",1,"5 2 7"
"28234",38555,"2D","V","16ggLL",2,0.25,"5","+P8","C","K179.krn",0,0,"-P8",1,"5 2 7"
"28235",38556,"2D","V","16g",2.25,0.25,"5","-P8","C","K179.krn",0,0,"+m7",1,"5 2 7"
"28236",38557,"2D","V","16ff",2.5,0.25,"4","+m7","C","K179.krn",0,0,"-m7",0,"5 2 7"
"28237",38558,"2D","V","16gJJ",2.75,0.25,"5","-m7","C","K179.krn",0,0,"+M6",1,"5 2 7"
"28238",38559,"4D","V","16eenLL",3,0.25,"3","+M6","C","K179.krn",0,0,"-M6",0,"5 2 7"
"28239",38560,"4D","V","16g",3.25,0.25,"5","-M6","C","K179.krn",0,0,"+P5",1,"5 2 7"
"28240",38561,"4D","V","16dd",3.5,0.25,"2","+P5","C","K179.krn",0,0,"-P5",1,"5 2 7"
"28241",38562,"4D","V","16gJJ",3.75,0.25,"5","-P5","C","K179.krn",0,0,"[cc]",1,"5 2 7"
"28242",38563,"2.T","I","16ccLL",1,0.25,"1","[cc]","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28243",38564,"2.T","I","16g",1.25,0.25,"5","-P4","C","K179.krn",0,0,"-m2",1,"1 5 3"
"28244",38565,"2.T","I","16f#",1.5,1,"4+","-m2","C","K179.krn",0,0,"+m2",0,"1 5 3"
"28245",38566,"2.T","I","16gJJ",1.75,1,"5","+m2","C","K179.krn",0,0,"+M2",1,"1 5 3"
"28246",38567,"2.T","I","16aLL",2,1,"6","+M2","C","K179.krn",0,0,"-M2",0,"1 5 3"
"28247",38568,"2.T","I","16g",2.25,1,"5","-M2","C","K179.krn",0,0,"+M3",1,"1 5 3"
"28248",38569,"2.T","I","16b",2.5,0.25,"7","+M3","C","K179.krn",0,0,"-M3",0,"1 5 3"
"28249",38570,"2.T","I","16gJJ",2.75,0.25,"5","-M3","C","K179.krn",0,0,"+P4",1,"1 5 3"
"28250",38571,"2.T","I","16ccLL",3,0.25,"1","+P4","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28251",38572,"2.T","I","16g",3.25,0.25,"5","-P4","C","K179.krn",0,0,"+A4",1,"1 5 3"
"28252",38573,"2.T","I","16cc#",3.5,0.25,"1+","+A4","C","K179.krn",0,0,"-A4",0,"1 5 3"
"28253",38574,"2.T","I","16gJJ",3.75,0.25,"5","-A4","C","K179.krn",0,0,"+P5",1,"1 5 3"
"28254",38575,"2.T","V","16ddLL",1,0.25,"2","+P5","C","K179.krn",0,0,"-P5",1,"5 2 7"
"28255",38576,"2.T","V","16g",1.25,0.25,"5","-P5","C","K179.krn",0,0,"-m2",1,"5 2 7"
"28256",38577,"2.T","V","16f#",1.5,0.25,"4+","-m2","C","K179.krn",0,0,"+m2",0,"5 2 7"
"28257",38578,"2.T","V","16gJJ",1.75,0.25,"5","+m2","C","K179.krn",0,0,"+M3",1,"5 2 7"
"28258",38579,"2.T","V","16bLL",2,0.25,"7","+M3","C","K179.krn",0,0,"-M3",1,"5 2 7"
"28259",38580,"2.T","V","16g",2.25,0.25,"5","-M3","C","K179.krn",0,0,"+P4",1,"5 2 7"
"28260",38581,"2.T","V","16cc",2.5,0.25,"1","+P4","C","K179.krn",0,0,"-P4",0,"5 2 7"
"28261",38582,"2.T","V","16gJJ",2.75,0.25,"5","-P4","C","K179.krn",0,0,"+P5",1,"5 2 7"
"28262",38583,"2.T","V","16ddLL",3,0.25,"2","+P5","C","K179.krn",0,0,"-P5",1,"5 2 7"
"28263",38584,"2.T","V","16g",3.25,0.25,"5","-P5","C","K179.krn",0,0,"+A5",1,"5 2 7"
"28264",38585,"2.T","V","16dd#",3.5,0.25,"2+","+A5","C","K179.krn",0,0,"-A5",0,"5 2 7"
"28265",38586,"2.T","V","16gJJ",3.75,0.25,"5","-A5","C","K179.krn",0,0,"+M6",1,"5 2 7"
"28266",38587,"4T","I","16eeLL",1,0.25,"3","+M6","C","K179.krn",0,0,"-M6",1,"1 5 3"
"28267",38588,"4T","I","16g",1.25,0.25,"5","-M6","C","K179.krn",0,0,"+P8",1,"1 5 3"
"28268",38589,"4T","I","16gg",1.5,0.25,"5","+P8","C","K179.krn",0,0,"-P8",1,"1 5 3"
"28269",38590,"4T","I","16gJJ",1.75,0.25,"5","-P8","C","K179.krn",0,0,"+M6",1,"1 5 3"
"28270",38591,"4D","C","16eeLL",2,0.25,"3","+M6","C","K179.krn",0,0,"-M6",1,"5 1 3 7+"
"28271",38592,"4D","C","16g",2.25,0.25,"5","-M6","C","K179.krn",0,0,"+P4",1,"5 1 3 7+"
"28272",38593,"4D","C","16cc",2.5,0.25,"1","+P4","C","K179.krn",0,0,"-P4",1,"5 1 3 7+"
"28273",38594,"4D","C","16gJJ",2.75,0.25,"5","-P4","C","K179.krn",0,0,"+P5",1,"5 1 3 7+"
"28274",38595,"4D","V7","16ddLL",3,0.25,"2","+P5","C","K179.krn",0,0,"-P5",1,"5 2 7 4 3+"
"28275",38596,"4D","V7","16g",3.25,0.25,"5","-P5","C","K179.krn",0,0,"+M3",1,"5 2 7 4 3+"
"28276",38597,"4D","V7","16b",3.5,0.25,"7","+M3","C","K179.krn",0,0,"-M3",1,"5 2 7 4 3+"
"28277",38598,"4D","V7","16gJJ",3.75,0.25,"5","-M3","C","K179.krn",0,0,"+P4",1,"5 2 7 4 3+"
"28278",38599,"2.T","I","16ccLL",1,0.25,"1","+P4","C","K179.krn",0,0,"+M3",1,"1 5 3"
"28279",38600,"2.T","I","16ee",1.25,0.25,"3","+M3","C","K179.krn",0,0,"-M3",1,"1 5 3"
"28280",38601,"2.T","I","16cc",1.5,0.25,"1","-M3","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28281",38602,"2.T","I","16gJJ",1.75,0.25,"5","-P4","C","K179.krn",0,0,"-m3",1,"1 5 3"
"28282",38603,"2.T","I","16eLL",2,0.25,"3","-m3","C","K179.krn",0,0,"+m6",1,"1 5 3"
"28283",38604,"2.T","I","16cc",2.25,0.25,"1","+m6","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28284",38605,"2.T","I","16g",2.5,0.25,"5","-P4","C","K179.krn",0,0,"-m3",1,"1 5 3"
"28285",38606,"2.T","I","16eJJ",2.75,0.25,"3","-m3","C","K179.krn",0,0,"-M3",1,"1 5 3"
"28286",38607,"2.T","I","4c",3,1,"1","-M3","C","K179.krn",0,0,"-m3",1,"1 5 3"
"28287",38610,"2.T","I","4ee",2,1,"3","-m3","C","K179.krn",0,0,"+m3",1,"1 5 3"
"28288",38615,"2.T","I","8gg",3.5,0.5,"5","+m3","C","K179.krn",1,0,"P1",1,"1 5 3"
"28289",38617,"2.T","V7","4gg",1,1,"5","P1","C","K179.krn",0,0,"-M2",1,"5 2 7 4 3+"
"28290",38619,"2.T","V7","8ff",2,0.5,"4","-M2","C","K179.krn",0,0,"-m3",1,"5 2 7 4 3+"
"28291",38621,"2.T","V7","4dd",2.5,1,"2","-m3","C","K179.krn",0,0,"+M2",1,"5 2 7 4 3+"
"28292",38627,"2.T","I","8eeL",1,0.5,"3","+M2","C","K179.krn",1,0,"+m3",1,"1 5 3"
"28293",38629,"2.T","I","8ggJ",1.5,0.5,"5","+m3","C","K179.krn",0,0,"+P4",1,"1 5 3"
"28294",38631,"2.T","I","(4.ccc",2,1.5,"1","+P4","C","K179.krn",0,0,"-m6",1,"1 5 3"
"28295",38636,"2.T","I","8ee)",3.5,0.5,"3","-m6","C","K179.krn",0,0,"P1",1,"1 5 3"
"28296",38638,"2.D","V","(8ee",1,0.5,"3","P1","C","K179.krn",0,0,"-M2",0,"5 2 7"
"28297",38640,"2.D","V","8dd)",1.5,0.5,"2","-M2","C","K179.krn",0,0,"-M2",1,"5 2 7"
"28298",38642,"2.D","V","(8ccL",2,0.5,"1","-M2","C","K179.krn",0,0,"-m2",0,"5 2 7"
"28299",38644,"2.D","V","8bJ)",2.5,0.5,"7","-m2","C","K179.krn",0,0,"-M2",1,"5 2 7"
"28300",38646,"2.D","V","(8aL",3,0.5,"6","-M2","C","K179.krn",0,0,"-M2",0,"5 2 7"
"28301",38648,"2.D","V","8gJ)",3.5,0.5,"5","-M2","C","K179.krn",0,0,"[gg]",1,"5 2 7"
"28302",38650,"2.T","I","4gg",1,1,"5","[gg]","C","K179.krn",0,0,"-m3",1,"1 5 3"
"28303",38653,"2.T","I","4ee",2,1,"3","-m3","C","K179.krn",0,0,"+m3",1,"1 5 3"
"28304",38658,"2.T","I","8gg",3.5,0.5,"5","+m3","C","K179.krn",1,0,"-M2",1,"1 5 3"
"28305",38660,"2.T","V7","4ff",1,1,"4","-M2","C","K179.krn",0,0,"P1",1,"5 2 7 4 3+"
"28306",38662,"2.T","V7","8ff)",2,0.5,"4","P1","C","K179.krn",0,0,"-m3",1,"5 2 7 4 3+"
"28307",38664,"2.T","V7","4dd",2.5,1,"2","-m3","C","K179.krn",0,0,"P1",1,"5 2 7 4 3+"
"28308",38669,"2.T","V7","8dd",4,0.5,"2","P1","C","K179.krn",1,0,"-M2",1,"5 2 7 4 3+"
"28309",38671,"4T","I","4cc",1,1,"1","-M2","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28310",38676,"4D","C","4g",2,1,"5","-P4","C","K179.krn",0,0,"P1",1,"5 1 3 7+"
"28311",38679,"4D","V7","4g",3,1,"5","P1","C","K179.krn",0,0,"P1",1,"5 2 7 4 3+"
"28312",38682,"2.T","I","2g",1,2,"5","P1","C","K179.krn",0,0,"[dd]",1,"1 5 3"
"28313",38689,"2.D","V","4dd",1,1,"2","[dd]","C","K179.krn",1,0,"-M2",1,"5 2 7"
"28314",38692,"2.D","V","(16ccL",2,0.25,"1","-M2","C","K179.krn",0,0,"-m2",0,"5 2 7"
"28315",38693,"2.D","V","8.bJ)",2.25,0.75,"7","-m2","C","K179.krn",0,0,"-M2",1,"5 2 7"
"28316",38696,"2.D","V","(16aL",3,0.25,"6","-M2","C","K179.krn",0,0,"-M2",0,"5 2 7"
"28317",38697,"2.D","V","8.gJ)",3.25,0.75,"5","-M2","C","K179.krn",0,0,"+M6",1,"5 2 7"
"28318",38700,"2.D","I","4ee",1,1,"3","+M6","C","K179.krn",0,0,"-M2",1,"1 5 3"
"28319",38703,"2.D","I","(16ddL",2,0.25,"2","-M2","C","K179.krn",0,0,"-M2",0,"1 5 3"
"28320",38704,"2.D","I","8.ccJ)",2.25,0.75,"1","-M2","C","K179.krn",0,0,"-m2",1,"1 5 3"
"28321",38707,"2.D","I","(16bL",3,0.25,"7","-m2","C","K179.krn",0,0,"+m2",0,"1 5 3"
"28322",38708,"2.D","I","8.ccJ)",3.25,0.75,"1","+m2","C","K179.krn",0,0,"+P4",1,"1 5 3"
"28323",38711,"2D","V7","4ff",1,1,"4","+P4","C","K179.krn",0,0,"-m2",1,"5 2 7 4 3+"
"28324",38714,"2D","V7","(16eeL",2,0.25,"3","-m2","C","K179.krn",0,0,"-M2",0,"5 2 7 4 3+"
"28325",38715,"2D","V7","8.ddJ)",2.25,0.75,"2","-M2","C","K179.krn",0,0,"-M2",1,"5 2 7 4 3+"
"28326",38718,"4D","V7","(16ccL",3,0.25,"1","-M2","C","K179.krn",0,0,"-m2",0,"5 2 7 4 3+"
"28327",38719,"4D","V7","8.bJ)",3.25,0.75,"7","-m2","C","K179.krn",0,0,"+m6",1,"5 2 7 4 3+"
"28328",38722,"4T","I","4gg",1,1,"5","+m6","C","K179.krn",0,0,"+P4",1,"1 5 3"
"28329",38725,"4T","I","4ccc",2,1,"1","+P4","C","K179.krn",0,0,"-m3",1,"1 5 3"
"28330",38728,"4T","IV","4aa",3,1,"6","-m3","C","K179.krn",0,0,"-M2",1,"4 1 6"
"28331",38731,"2T","I","4gg",1,1,"5","-M2","C","K179.krn",0,0,"+P4",1,"1 5 3"
"28332",38734,"2T","I","4ccc",2,1,"1","+P4","C","K179.krn",0,0,"-m3",1,"1 5 3"
"28333",38737,"4T","IV","4aa",3,1,"6","-m3","C","K179.krn",0,0,"-M2",1,"4 1 6"
"28334",38740,"4T","I","(8.ggL",1,0.75,"5","-M2","C","K179.krn",0,0,"-m2",1,"1 5 3"
"28335",38743,"4T","I","32ff#LL",1.75,0.125,"4+","-m2","C","K179.krn",0,0,"+m2",0,"1 5 3"
"28336",38744,"4T","I","32ggJJJ)",1.875,0.125,"5","+m2","C","K179.krn",0,0,"-M2",1,"1 5 3"
"28337",38745,"4T","V7","(8.ffL",2,0.75,"4","-M2","C","K179.krn",0,0,"-m2",1,"5 2 7 4 3+"
"28338",38748,"4T","V7","32eeLL",2.75,0.125,"3","-m2","C","K179.krn",0,0,"+m2",0,"5 2 7 4 3+"
"28339",38749,"4T","V7","32ffJJJ)",2.875,0.125,"4","+m2","C","K179.krn",0,0,"-m2",1,"5 2 7 4 3+"
"28340",38750,"4T","I","(8.eeL",3,0.75,"3","-m2","C","K179.krn",0,0,"-M2",1,"1 5 3"
"28341",38753,"4T","I","32ddLL",3.75,0.125,"2","-M2","C","K179.krn",0,0,"+M2",0,"1 5 3"
"28342",38754,"4T","I","32eeJJJ)",3.875,0.125,"3","+M2","C","K179.krn",0,0,"-M2",1,"1 5 3"
"28343",38755,"4T","V7","(12ddL",1,0.333333,"2","-M2","C","K179.krn",0,0,"-m3",1,"5 2 7 4 3+"
"28344",38756,"4T","V7","12b",1.33333,0.333333,"7","-m3","C","K179.krn",0,0,"-M3",1,"5 2 7 4 3+"
"28345",38757,"4T","V7","12gJ",1.66667,0.333333,"5","-M3","C","K179.krn",0,0,"+M6",1,"5 2 7 4 3+"
"28346",38758,"4T","I","12eeL",2,0.333333,"3","+M6","C","K179.krn",0,0,"-M3",1,"1 5 3"
"28347",38759,"4T","I","12cc",2.33333,0.333333,"1","-M3","C","K179.krn",0,0,"-P4",1,"1 5 3"
"28348",38760,"4T","I","12gJ",2.66667,0.333333,"5","-P4","C","K179.krn",0,0,"+m7",1,"1 5 3"
"28349",38761,"4T","V7","12ffL",3,0.333333,"4","+m7","C","K179.krn",0,0,"-m3",1,"5 2 7 4 3+"
"28350",38762,"4T","V7","12dd",3.33333,0.333333,"2","-m3","C","K179.krn",0,0,"-m3",1,"5 2 7 4 3+"
"28351",38763,"4T","V7","12bJ)",3.66667,0.333333,"7","-m3","C","K179.krn",0,0,"+m6",1,"5 2 7 4 3+"
"28352",38764,"4T","I","(8.ggL",1,0.75,"5","+m6","C","K179.krn",0,0,"-m2",1,"1 5 3"
"28353",38767,"4T","I","32ff#LL",1.75,0.125,"4+","-m2","C","K179.krn",0,0,"+m2",0,"1 5 3"
"28354",38768,"4T","I","32ggJJJ)",1.875,0.125,"5","+m2","C","K179.krn",0,0,"-M2",1,"1 5 3"
"28355",38769,"4T","V7","(8.ffL",2,0.75,"4","-M2","C","K179.krn",0,0,"-m2",1,"5 2 7 4 3+"
"28356",38772,"4T","V7","32eeLL",2.75,0.125,"3","-m2","C","K179.krn",0,0,"+m2",0,"5 2 7 4 3+"
"28357",38773,"4T","V7","32ffJJJ)",2.875,0.125,"4","+m2","C","K179.krn",0,0,"-m2",1,"5 2 7 4 3+"
"28358",38774,"4T","I","(8.eeL",3,0.75,"3","-m2","C","K179.krn",0,0,"-M2",1,"1 5 3"
"28359",38777,"4T","I","32ddLL",3.75,0.125,"2","-M2","C","K179.krn",0,0,"+M2",0,"1 5 3"
"28360",38778,"4T","I","32eeJJJ)",3.875,0.125,"3","+M2","C","K179.krn",0,0,"-M2",1,"1 5 3"
"28361",38779,"2.D","V","(8.ddL",1,0.75,"2","-M2","C","K179.krn",0,0,"-m2",1,"5 2 7"
