"","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","depart","Response","Chordnotes"
"8667","i","24a'\JJ","2.83333","0.166667","5","-m6","d","4_ii.krn","+m2",NA,NA
"8668","iv","24b-\LL","1","0.166667","6","+m2","d","4_ii.krn","+A2",NA,NA
"8669","iv","24cc#\","1.16667","0.166667","7","+A2","d","4_ii.krn","+m2",NA,NA
"8670","iv","24dd\","1.33333","0.166667","1","+m2","d","4_ii.krn","-P4",NA,NA
"8671","i","24a\","1.5","0.166667","5","-P4","d","4_ii.krn","+M3",NA,NA
"8672","i","24cc#\","1.66667","0.166667","7","+M3","d","4_ii.krn","+m2",NA,NA
"8673","i","24dd\JJ","1.83333","0.166667","1","+m2","d","4_ii.krn","-P5",NA,NA
"8674","?","24g\LL","2","0.166667","4","-P5","d","4_ii.krn","+m3",NA,NA
"8675","?","24b-\","2.16667","0.166667","6","+m3","d","4_ii.krn","+A2",NA,NA
"8676","?","24cc#\","2.33333","0.166667","7","+A2","d","4_ii.krn","+m3",NA,NA
"8677","viio","24ee\","2.5","0.166667","2","+m3","d","4_ii.krn","+m3",NA,NA
"8678","viio","24gg\","2.66667","0.166667","4","+m3","d","4_ii.krn","+m3",NA,NA
"8679","viio","24bb-\JJ","2.83333","0.166667","6","+m3","d","4_ii.krn","-m2",NA,NA
"8680","i","24aa\LL","1","0.166667","5","-m2","d","4_ii.krn","+P4",NA,NA
"8681","i","24ddd\","1.16667","0.166667","1","+P4","d","4_ii.krn","-m2",NA,NA
"8682","i","24ccc#'\","1.33333","0.166667","7","-m2","d","4_ii.krn","+m2",NA,NA
"8683","VI","24ddd\","1.5","0.166667","1","+m2","d","4_ii.krn","-P8",NA,NA
"8684","VI","24dd\","1.66667","0.166667","1","-P8","d","4_ii.krn","P1",NA,NA
"8685","VI","24dd'\JJ","1.83333","0.166667","1","P1","d","4_ii.krn","+M2",NA,NA
"8686","iv","24ee\LL","2","0.166667","2","+M2","d","4_ii.krn","+m2",NA,NA
"8687","iv","24ff\","2.16667","0.166667","3","+m2","d","4_ii.krn","+M2",NA,NA
"8688","iv","24gg'\","2.33333","0.166667","4","+M2","d","4_ii.krn","+m3",NA,NA
"8689","V","24bb-'\","2.5","0.166667","6","+m3","d","4_ii.krn","-m2",NA,NA
"8690","V","24aa'\","2.66667","0.166667","5","-m2","d","4_ii.krn","-M2",NA,NA
"8691","V","24gg'\JJ","2.83333","0.166667","4","-M2","d","4_ii.krn","-M2",NA,NA
"8692","i","24ff\LL","1","0.166667","3","-M2","d","4_ii.krn","+M3",NA,NA
"8693","i","24aa\","1.16667","0.166667","5","+M3","d","4_ii.krn","-m6",NA,NA
"8694","i","24cc#'\","1.33333","0.166667","7","-m6","d","4_ii.krn","+m2",NA,NA
"8695","i","24dd\","1.5","0.166667","1","+m2","d","4_ii.krn","+m3",NA,NA
"8696","i","24ff\","1.66667","0.166667","3","+m3","d","4_ii.krn","-m6",NA,NA
"8697","i","24a'\JJ","1.83333","0.166667","5","-m6","d","4_ii.krn","-M3",NA,NA
"8698","i","24f/LL","2","0.166667","3","-M3","d","4_ii.krn","+M3",NA,NA
"8699","i","24a/","2.16667","0.166667","5","+M3","d","4_ii.krn","-m6",NA,NA
"8700","i","24c#'/","2.33333","0.166667","7","-m6","d","4_ii.krn","+m2",NA,NA
"8701","i","24d'/","2.5","0.166667","1","+m2","d","4_ii.krn","+m3",NA,NA
"8702","i","24f'/","2.66667","0.166667","3","+m3","d","4_ii.krn","+M3",NA,NA
"8703","i","24a'/JJ","2.83333","0.166667","5","+M3","d","4_ii.krn","+P4",NA,NA
"8704","i","24dd\LL","1","0.166667","1","+P4","d","4_ii.krn","-P4",NA,NA
"8705","i","24a\","1.16667","0.166667","5","-P4","d","4_ii.krn","+P8",NA,NA
"8706","i","24aa'\","1.33333","0.166667","5","+P8","d","4_ii.krn","P1",NA,NA
"8707","i","24aa'\","1.5","0.166667","5","P1","d","4_ii.krn","P1",NA,NA
"8708","i","24aa'\","1.66667","0.166667","5","P1","d","4_ii.krn","P1",NA,NA
"8709","i","24aa'\JJ","1.83333","0.166667","5","P1","d","4_ii.krn","P1",NA,NA
"8710","V","24aa\LL","2","0.166667","5","P1","d","4_ii.krn","-M2",NA,NA
"8711","V","24gg\","2.16667","0.166667","4","-M2","d","4_ii.krn","P1",NA,NA
"8712","V","24gg'\","2.33333","0.166667","4","P1","d","4_ii.krn","P1",NA,NA
"8713","i","24gg\","2.5","0.166667","4","P1","d","4_ii.krn","-M2",NA,NA
"8714","i","24ff\","2.66667","0.166667","3","-M2","d","4_ii.krn","P1",NA,NA
"8715","i","24ff'\JJ","2.83333","0.166667","3","P1","d","4_ii.krn","P1",NA,NA
"8716","VI","24ff\LL","1","0.166667","3","P1","d","4_ii.krn","+P4",NA,NA
"8717","VI","24bb-\","1.16667","0.166667","6","+P4","d","4_ii.krn","P1",NA,NA
"8718","VI","24bb-\","1.33333","0.166667","6","P1","d","4_ii.krn","P1",NA,NA
"8719","VI","24bb-\","1.5","0.166667","6","P1","d","4_ii.krn","-m2",NA,NA
"8720","VI","24aa\","1.66667","0.166667","5","-m2","d","4_ii.krn","+m2",NA,NA
"8721","VI","24bb-\JJ","1.83333","0.166667","6","+m2","d","4_ii.krn","P1",NA,NA
"8722","V7/III","24bb-\LL","2","0.166667","6","P1","d","4_ii.krn","+M6",NA,NA
"8723","V7/III","24ggg\","2.16667","0.166667","4","+M6","d","4_ii.krn","P1",NA,NA
"8724","V7/III","24ggg\","2.33333","0.166667","4","P1","d","4_ii.krn","P1",NA,NA
"8725","V7/III","24ggg\","2.5","0.166667","4","P1","d","4_ii.krn","-m3",NA,NA
"8726","V7/III","24eee\","2.66667","0.166667","2","-m3","d","4_ii.krn","-A4",NA,NA
"8727","V7/III","24bb-\JJ","2.83333","0.166667","6","-A4","d","4_ii.krn","-m2",NA,NA
"8728","III","24aa\LL","1","0.166667","5","-m2","d","4_ii.krn","+m6",NA,NA
"8729","III","24fff\","1.16667","0.166667","3","+m6","d","4_ii.krn","-P4",NA,NA
"8730","III","24ccc\","1.33333","0.166667","7-","-P4","d","4_ii.krn","+M2",NA,NA
"8731","VI","24ddd\","1.5","0.166667","1","+M2","d","4_ii.krn","-M3",NA,NA
"8732","VI","24bb-\","1.66667","0.166667","6","-M3","d","4_ii.krn","-m3",NA,NA
"8733","VI","24gg\JJ","1.83333","0.166667","4","-m3","d","4_ii.krn","-M2",NA,NA
"8734","V/III","8ff\L","2","0.5","3","-M2","d","4_ii.krn","+M2",NA,NA
"8735","V/III","8gg\J","2.5","0.5","4","+M2","d","4_ii.krn","-M2",NA,NA
"8736","III","4ff\","1","1","3","-M2","d","4_ii.krn","-m6",NA,NA
"8738","V","8a/","2.5","0.5","5","-m6","d","4_ii.krn","+m3",NA,NA
"8739","V","24cc\LL","1","0.166667","7-","+m3","d","4_ii.krn","+M6",NA,NA
"8740","V","24aa\","1.16667","0.166667","5","+M6","d","4_ii.krn","-M2",NA,NA
"8741","V","24gg\","1.33333","0.166667","4","-M2","d","4_ii.krn","-m2",NA,NA
"8742","viioD7/iv","24ff#\","1.5","0.166667","3+","-m2","d","4_ii.krn","-A2",NA,NA
"8743","viioD7/iv","24ee-\","1.66667","0.166667","2-","-A2","d","4_ii.krn","-m2",NA,NA
"8744","viioD7/iv","24dd\JJ","1.83333","0.166667","1","-m2","d","4_ii.krn","-M2",NA,NA
"8745","iv","24cc/LL","2","0.166667","7-","-M2","d","4_ii.krn","-M2",NA,NA
"8746","iv","24b-/","2.16667","0.166667","6","-M2","d","4_ii.krn","-m2",NA,NA
"8747","iv","24a/","2.33333","0.166667","5","-m2","d","4_ii.krn","-M2",NA,NA
"8748","viioD7/iv","24g/","2.5","0.166667","4","-M2","d","4_ii.krn","-m2",NA,NA
"8749","viioD7/iv","24f#/","2.66667","0.166667","3+","-m2","d","4_ii.krn","-A2",NA,NA
"8750","viioD7/iv","24e-/JJ","2.83333","0.166667","2-","-A2","d","4_ii.krn","-m2",NA,NA
"8751","iv","24d/LL","1","0.166667","1","-m2","d","4_ii.krn","+M3",NA,NA
"8752","iv","24f#/","1.16667","0.166667","3+","+M3","d","4_ii.krn","+m2",NA,NA
"8753","iv","24g/","1.33333","0.166667","4","+m2","d","4_ii.krn","-M3",NA,NA
"8754","iv/iv","24e-/","1.5","0.166667","2-","-M3","d","4_ii.krn","+A2",NA,NA
"8755","iv/iv","24f#/","1.66667","0.166667","3+","+A2","d","4_ii.krn","+m2",NA,NA
"8756","iv/iv","24g/JJ","1.83333","0.166667","4","+m2","d","4_ii.krn","-P4",NA,NA
"8757","iv","24d\LL","2","0.166667","1","-P4","d","4_ii.krn","+P15",NA,NA
"8758","iv","24ddd\","2.16667","0.166667","1","+P15","d","4_ii.krn","-M2",NA,NA
"8759","iv","24ccc\","2.33333","0.166667","7-","-M2","d","4_ii.krn","-M2",NA,NA
"8760","iv","24bb-\","2.5","0.166667","6","-M2","d","4_ii.krn","-m2",NA,NA
"8761","iv","24aa\","2.66667","0.166667","5","-m2","d","4_ii.krn","-M2",NA,NA
"8762","iv","24gg\JJ","2.83333","0.166667","4","-M2","d","4_ii.krn","-M2",NA,NA
"8763","iv","24ff\LL","1","0.166667","3","-M2","d","4_ii.krn","-m2",NA,NA
"8764","iv","24ee\","1.16667","0.166667","2","-m2","d","4_ii.krn","-M2",NA,NA
"8765","iv","24dd\","1.33333","0.166667","1","-M2","d","4_ii.krn","-M2",NA,NA
"8766","iv","24cc\","1.5","0.166667","7-","-M2","d","4_ii.krn","-M2",NA,NA
"8767","iv","24b-\","1.66667","0.166667","6","-M2","d","4_ii.krn","-m2",NA,NA
"8768","iv","24a\JJ","1.83333","0.166667","5","-m2","d","4_ii.krn","-m2",NA,NA
"8769","viioD7/V","24g#\LL","2","0.166667","4+","-m2","d","4_ii.krn","+d7",NA,NA
"8770","viioD7/V","24ff\","2.16667","0.166667","3","+d7","d","4_ii.krn","-m2",NA,NA
"8771","viioD7/V","24ee\","2.33333","0.166667","2","-m2","d","4_ii.krn","+m2",NA,NA
"8772","viioD7/V","24ff\","2.5","0.166667","3","+m2","d","4_ii.krn","-m2",NA,NA
"8773","viioD7/V","24ee\","2.66667","0.166667","2","-m2","d","4_ii.krn","-M2",NA,NA
"8774","viioD7/V","24dd\JJ","2.83333","0.166667","1","-M2","d","4_ii.krn","-m2",NA,NA
"8775","V","24cc#\LL","1","0.166667","7","-m2","d","4_ii.krn","+m2",NA,NA
"8776","V","24dd\","1.16667","0.166667","1","+m2","d","4_ii.krn","+M2",NA,NA
"8777","V","24ee\","1.33333","0.166667","2","+M2","d","4_ii.krn","-M2",NA,NA
"8778","V","24dd\","1.5","0.166667","1","-M2","d","4_ii.krn","-m2",NA,NA
"8779","V","24cc#\","1.66667","0.166667","7","-m2","d","4_ii.krn","-A2",NA,NA
"8780","V","24b-\JJ","1.83333","0.166667","6","-A2","d","4_ii.krn","-m2",NA,NA
"8781","V","24a\LL","2","0.166667","5","-m2","d","4_ii.krn","+P8",NA,NA
"8782","V","24aa\","2.16667","0.166667","5","+P8","d","4_ii.krn","P1",NA,NA
"8783","V","24aa\","2.33333","0.166667","5","P1","d","4_ii.krn","P1",NA,NA
"8784","V/iv","24aa\","2.5","0.166667","5","P1","d","4_ii.krn","P1",NA,NA
"8785","V/iv","24aa\","2.66667","0.166667","5","P1","d","4_ii.krn","P1",NA,NA
"8786","V/iv","24aa\JJ","2.83333","0.166667","5","P1","d","4_ii.krn","P1",NA,NA
"8787","N","24aa\LL","1","0.166667","5","P1","d","4_ii.krn","-P8",NA,NA
"8788","N","24a\","1.16667","0.166667","5","-P8","d","4_ii.krn","+m2",NA,NA
"8789","N","24b-\","1.33333","0.166667","6","+m2","d","4_ii.krn","P1",NA,NA
"8790","N","24b-\","1.5","0.166667","6","P1","d","4_ii.krn","-m6",NA,NA
"8791","N","24d\","1.66667","0.166667","1","-m6","d","4_ii.krn","+m2",NA,NA
"8792","N","24e-\JJ","1.83333","0.166667","2-","+m2","d","4_ii.krn","P1",NA,NA
"8793","N","24e-\LL","2","0.166667","2-","P1","d","4_ii.krn","+P12",NA,NA
"8794","N","24bb-\","2.16667","0.166667","6","+P12","d","4_ii.krn","P1",NA,NA
"8795","N","24bb-\","2.33333","0.166667","6","P1","d","4_ii.krn","P1",NA,NA
"8796","N","24bb-\","2.5","0.166667","6","P1","d","4_ii.krn","P1",NA,NA
"8797","N","24bb-\","2.66667","0.166667","6","P1","d","4_ii.krn","P1",NA,NA
"8798","N","24bb-\JJ","2.83333","0.166667","6","P1","d","4_ii.krn","P1",NA,NA
"8799","viioD7/iv","24bb-\LL","1","0.166667","6","P1","d","4_ii.krn","-A8",NA,NA
"8800","viioD7/iv","24bn\","1.16667","0.166667","6+","-A8","d","4_ii.krn","+m2",NA,NA
"8801","viioD7/iv","24cc\","1.33333","0.166667","7-","+m2","d","4_ii.krn","P1",NA,NA
"8802","viioD7/iv","24cc\","1.5","0.166667","7-","P1","d","4_ii.krn","-m6",NA,NA
"8803","viioD7/iv","24e\","1.66667","0.166667","2","-m6","d","4_ii.krn","+M2",NA,NA
"8804","viioD7/iv","24f#\JJ","1.83333","0.166667","3+","+M2","d","4_ii.krn","P1",NA,NA
"8805","viioD7/iv","24f#\LL","2","0.166667","3+","P1","d","4_ii.krn","+d12",NA,NA
"8806","viioD7/iv","24ccc\","2.16667","0.166667","7-","+d12","d","4_ii.krn","P1",NA,NA
"8807","viioD7/iv","24ccc\","2.33333","0.166667","7-","P1","d","4_ii.krn","P1",NA,NA
"8808","viioD7/iv","24ccc\","2.5","0.166667","7-","P1","d","4_ii.krn","P1",NA,NA
"8809","viioD7/iv","24ccc\","2.66667","0.166667","7-","P1","d","4_ii.krn","P1",NA,NA
"8810","viioD7/iv","24ccc\JJ","2.83333","0.166667","7-","P1","d","4_ii.krn","P1",NA,NA
"8811","iv","24ccc\LL","1","0.166667","7-","P1","d","4_ii.krn","-A8",NA,NA
"8812","iv","24cc#\","1.16667","0.166667","7","-A8","d","4_ii.krn","+m2",NA,NA
"8813","iv","24dd\","1.33333","0.166667","1","+m2","d","4_ii.krn","P1",NA,NA
"8814","iv","24dd\","1.5","0.166667","1","P1","d","4_ii.krn","-m6",NA,NA
"8815","iv","24f#\","1.66667","0.166667","3+","-m6","d","4_ii.krn","+m2",NA,NA
"8816","iv","24g\JJ","1.83333","0.166667","4","+m2","d","4_ii.krn","P1",NA,NA
"8817","iv","24g\LL","2","0.166667","4","P1","d","4_ii.krn","+P12",NA,NA
"8818","iv","24ddd\","2.16667","0.166667","1","+P12","d","4_ii.krn","P1",NA,NA
"8819","iv","24ddd\","2.33333","0.166667","1","P1","d","4_ii.krn","P1",NA,NA
"8820","iv","24ddd\","2.5","0.166667","1","P1","d","4_ii.krn","P1",NA,NA
"8821","iv","24ddd\","2.66667","0.166667","1","P1","d","4_ii.krn","P1",NA,NA
"8822","iv","24ddd\JJ","2.83333","0.166667","1","P1","d","4_ii.krn","P1",NA,NA
"8823","Gn","24ddd\LL","1","0.166667","1","P1","d","4_ii.krn","-P8",NA,NA
"8824","Gn","24dd\","1.16667","0.166667","1","-P8","d","4_ii.krn","+M2",NA,NA
"8825","Gn","24ee\","1.33333","0.166667","2","+M2","d","4_ii.krn","+m2",NA,NA
"8826","Gn","24ff\","1.5","0.166667","3","+m2","d","4_ii.krn","-m2",NA,NA
"8827","Gn","24ee\","1.66667","0.166667","2","-m2","d","4_ii.krn","-M2",NA,NA
"8828","Gn","24dd\JJ","1.83333","0.166667","1","-M2","d","4_ii.krn","-M3",NA,NA
"8829","Gn","24b-\LL","2","0.166667","6","-M3","d","4_ii.krn","+M3",NA,NA
"8830","Gn","24dd\","2.16667","0.166667","1","+M3","d","4_ii.krn","+m3",NA,NA
"8831","Gn","24ff\","2.33333","0.166667","3","+m3","d","4_ii.krn","-d7",NA,NA
"8832","Gn","24g#\","2.5","0.166667","4+","-d7","d","4_ii.krn","+d5",NA,NA
"8833","Gn","24dd\","2.66667","0.166667","1","+d5","d","4_ii.krn","+m3",NA,NA
"8834","Gn","24ff\JJ","2.83333","0.166667","3","+m3","d","4_ii.krn","-m6",NA,NA
"8835","i","4a/","1","1","5","-m6","d","4_ii.krn","+P5",NA,NA
"8836","V","8.ee\L","2","0.75","2","+P5","d","4_ii.krn","-M2",NA,NA
"8837","V","32dd\LL","2.75","0.125","1","-M2","d","4_ii.krn","+M2",NA,NA
"8838","V","32ee\JJJ","2.875","0.125","2","+M2","d","4_ii.krn","-M2",NA,NA
"8839","i","4dd\","1","1","1","-M2","d","4_ii.krn","-P4",NA,NA
"8841","i","8a/","2.5","0.5","5","-P4","d","4_ii.krn","+P4",NA,NA
"8842","i","4dd\","1","1","1","+P4","d","4_ii.krn","+M2",NA,NA
"8844","viio","8ee\L","2","0.5","2","+M2","d","4_ii.krn","+m2",NA,NA
"8845","i","8ff\J","2.5","0.5","3","+m2","d","4_ii.krn","-d4",NA,NA
"8846","V7","8cc#\L","1","0.5","7","-d4","d","4_ii.krn","+m2",NA,NA
"8847","i","8dd\J","1.5","0.5","1","+m2","d","4_ii.krn","-M3",NA,NA
"8848","VI","4b-\","2","1","6","-M3","d","4_ii.krn","-m2",NA,NA
"8850","i","8a/L","1","0.5","5","-m2","d","4_ii.krn","+P4",NA,NA
"8851","VI","16.dd/L","1.5","0.375","1","+P4","d","4_ii.krn","-P8",NA,NA
"8852","VI","32d/JJk","1.875","0.125","1","-P8","d","4_ii.krn","+M2",NA,NA
"8853","iio7","8.e/L","2","0.75","2","+M2","d","4_ii.krn","+m2",NA,NA
"8855","V7","32f/LL","2.75","0.125","3","+m2","d","4_ii.krn","+M2",NA,NA
"8856","V7","32g/JJJ","2.875","0.125","4","+M2","d","4_ii.krn","P1",NA,NA
"8857","i","32g/LLL","1","0.125","4","P1","d","4_ii.krn","-M2",NA,NA
"8858","i","32f/","1.125","0.125","3","-M2","d","4_ii.krn","-m2",NA,NA
"8859","i","32e/","1.25","0.125","2","-m2","d","4_ii.krn","-M2",NA,NA
"8860","i","32d/JJ","1.375","0.125","1","-M2","d","4_ii.krn","P1",NA,NA
"8861","i","8d/J","1.5","0.5","1","P1","d","4_ii.krn","+P5",NA,NA
"8863","V","8a/","2.5","0.5","5","+P5","d","4_ii.krn","+P4",NA,NA
"8864","i","4dd\","1","1","1","+P4","d","4_ii.krn","+M2",NA,NA
"8866","viio","8ee\L","2","0.5","2","+M2","d","4_ii.krn","+m2",NA,NA
"8867","i","16.ff\L","2.5","0.375","3","+m2","d","4_ii.krn","-m6",NA,NA
"8868","i","32a\JJk","2.875","0.125","5","-m6","d","4_ii.krn","+m2",NA,NA
"8869","ivm7","[4b-\","1","1","6","+m2","d","4_ii.krn","+M6",NA,NA
"8871","VII7","16.gg\L","2.5","0.375","4","+M6","d","4_ii.krn","-M6",NA,NA
"8872","VII7","32b-\JJk","2.875","0.125","6","-M6","d","4_ii.krn","-m2",NA,NA
"8873","III","8a/L","1","0.5","5","-m2","d","4_ii.krn","+m2",NA,NA
"8874","VI","16.b-/L","1.5","0.375","6","+m2","d","4_ii.krn","-P4",NA,NA
"8875","VI","32f/JJk","1.875","0.125","3","-P4","d","4_ii.krn","-m2",NA,NA
"8876","V/III[VII]","8.e/L","2","0.75","2","-m2","d","4_ii.krn","+m3",NA,NA
"8878","V7/III[VII7]","32g/LL","2.75","0.125","4","+m3","d","4_ii.krn","-m3",NA,NA
"8879","V7/III[VII7]","32e/JJJ","2.875","0.125","2","-m3","d","4_ii.krn","+m2",NA,NA
"8880","III","4f/","1","1","3","+m2","d","4_ii.krn","+M3",NA,NA
"8882","III","8a/","2.5","0.5","5","+M3","d","4_ii.krn","+m3",NA,NA
"8883","III","4cc\","1","1","7-","+m3","d","4_ii.krn","-M2",NA,NA
"8885","iv","8b-/L","2","0.5","6","-M2","d","4_ii.krn","-m2",NA,NA
"8886","v","8a/J","2.5","0.5","5","-m2","d","4_ii.krn","-M2",NA,NA
"8887","iv","8g/L","1","0.5","4","-M2","d","4_ii.krn","+M2",NA,NA
"8888","viioD7/iv","16.a/L","1.5","0.375","5","+M2","d","4_ii.krn","-m3",NA,NA
"8889","viioD7/iv","32f#/JJk","1.875","0.125","3+","-m3","d","4_ii.krn","+m2",NA,NA
"8890","iv","8g/L","2","0.5","4","+m2","d","4_ii.krn","+P5",NA,NA
"8891","iv","8dd/J","2.5","0.5","1","+P5","d","4_ii.krn","P1",NA,NA
"8892","iv","8.dd\L","1","0.75","1","P1","d","4_ii.krn","+M2",NA,NA
"8894","Gn","16ee\Jk","1.75","0.25","2","+M2","d","4_ii.krn","+m2",NA,NA
"8895","Gn","8ff\L","2","0.5","3","+m2","d","4_ii.krn","-d7",NA,NA
"8896","Gn","8g#\J","2.5","0.5","4+","-d7","d","4_ii.krn","P1",NA,NA
"8897","V","4g#/","1","1","4+","P1","d","4_ii.krn","+m2",NA,NA
"8898","V","8a\L","2","0.5","5","+m2","d","4_ii.krn","+P8",NA,NA
"8899","V/iv","8aa\J","2.5","0.5","5","+P8","d","4_ii.krn","P1",NA,NA
"8900","N","8aa\","1","0.5","5","P1","d","4_ii.krn","-M2",NA,NA
"8901","N","4gg\","1.5","1","4","-M2","d","4_ii.krn","+m3",NA,NA
"8902","N","8bb-\","2.5","0.5","6","+m3","d","4_ii.krn","P1",NA,NA
"8903","viioD7/iv","16bb-\LL","1","0.25","6","P1","d","4_ii.krn","-m2",NA,NA
"8904","viioD7/iv","16aa\JJ","1.25","0.25","5","-m2","d","4_ii.krn","P1",NA,NA
"8905","viioD7/iv","4aa\","1.5","1","5","P1","d","4_ii.krn","+m3",NA,NA
"8906","viioD7/iv","[8ccc\","2.5","0.5","7-","+m3","d","4_ii.krn","-M2",NA,NA
"8908","iv","4bb-\","1.5","1","6","-M2","d","4_ii.krn","P1",NA,NA
"8909","iv","32bb-\LLL","2.5","0.125","6","P1","d","4_ii.krn","+M2",NA,NA
"8910","iv","32ccc\","2.625","0.125","7-","+M2","d","4_ii.krn","-M2",NA,NA
"8911","iv","32bb-\","2.75","0.125","6","-M2","d","4_ii.krn","+M2",NA,NA
"8912","iv","32ccc\JJJ","2.875","0.125","7-","+M2","d","4_ii.krn","+M2",NA,NA
"8913","Gn","2ddd\","1","2","1","+M2","d","4_ii.krn","+m3",NA,NA
"8914","i","4.fff\","1","1.5","3","+m3","d","4_ii.krn","-m2",NA,NA
"8916","V","8eee\","2.5","0.5","2","-m2","d","4_ii.krn","-M2",NA,NA
"8917","V","8ddd\L","1","0.5","1","-M2","d","4_ii.krn","-m2",NA,NA
"8918","V","8ccc#\J","1.5","0.5","7","-m2","d","4_ii.krn","-A2",NA,NA
"8919","V","8bb-\L","2","0.5","6","-A2","d","4_ii.krn","-m2",NA,NA
"8920","V","8aa\J","2.5","0.5","5","-m2","d","4_ii.krn","-M2",NA,NA
"8921","V","8gg\L","1","0.5","4","-M2","d","4_ii.krn","-M2",NA,NA
"8922","V","8ff\J","1.5","0.5","3","-M2","d","4_ii.krn","-m2",NA,NA
"8923","V","8ee\L","2","0.5","2","-m2","d","4_ii.krn","P1",NA,NA
"8924","VII7","8ee\J","2.5","0.5","2","P1","d","4_ii.krn","P1",NA,NA
"8925","VII7","4.ee\","1","1.5","2","P1","d","4_ii.krn","+m2",NA,NA
"8926","VII7","8ff\","2.5","0.5","3","+m2","d","4_ii.krn","+M2",NA,NA
"8927","viioD7","8gg\L","1","0.5","4","+M2","d","4_ii.krn","-M6",NA,NA
"8928","viioD7","8b-\J","1.5","0.5","6","-M6","d","4_ii.krn","-m2",NA,NA
"8929","viioD7","8a\L","2","0.5","5","-m2","d","4_ii.krn","+m7",NA,NA
"8930","viioD7","8gg\J","2.5","0.5","4","+m7","d","4_ii.krn","-M2",NA,NA
"8931","i","8ff\L","1","0.5","3","-M2","d","4_ii.krn","-m6",NA,NA
"8932","i","8a\J","1.5","0.5","5","-m6","d","4_ii.krn","+m2",NA,NA
"8933","VI","8b-\L","2","0.5","6","+m2","d","4_ii.krn","+P5",NA,NA
"8934","VI","8ff\J","2.5","0.5","3","+P5","d","4_ii.krn","-M2",NA,NA
"8935","ii7/VI","8ee-\L","1","0.5","2-","-M2","d","4_ii.krn","-m6",NA,NA
"8936","ii7/VI","8g\J","1.5","0.5","4","-m6","d","4_ii.krn","+M2",NA,NA
"8937","V7/VI","8a\L","2","0.5","5","+M2","d","4_ii.krn","+P5",NA,NA
"8938","V7/VI","8een\J","2.5","0.5","2","+P5","d","4_ii.krn","-M2",NA,NA
"8939","iv","8dd/L","1","0.5","1","-M2","d","4_ii.krn","-m6",NA,NA
"8940","iv","8f#/J","1.5","0.5","3+","-m6","d","4_ii.krn","+m2",NA,NA
"8941","iv","8g/L","2","0.5","4","+m2","d","4_ii.krn","+P5",NA,NA
"8942","iv","8dd/J","2.5","0.5","1","+P5","d","4_ii.krn","-M2",NA,NA
"8943","iv/iv","8cc/L","1","0.5","7-","-M2","d","4_ii.krn","-M6",NA,NA
"8944","iv/iv","8e-/J","1.5","0.5","2-","-M6","d","4_ii.krn","-m2",NA,NA
"8945","V7/iv","8d/L","2","0.5","1","-m2","d","4_ii.krn","+m7",NA,NA
"8946","V7/iv","8cc/J","2.5","0.5","7-","+m7","d","4_ii.krn","-M2",NA,NA
"8947","iv","8b-/L","1","0.5","6","-M2","d","4_ii.krn","-m6",NA,NA
"8948","iv","8d/J","1.5","0.5","1","-m6","d","4_ii.krn","+m2",NA,NA
"8949","N","8e-/L","2","0.5","2-","+m2","d","4_ii.krn","+P5",NA,NA
"8950","N","8b-/J","2.5","0.5","6","+P5","d","4_ii.krn","-M2",NA,NA
"8951","iiim7","8a-/L","1","0.5","5-","-M2","d","4_ii.krn","-m6",NA,NA
"8952","iiim7","8c/J","1.5","0.5","7-","-m6","d","4_ii.krn","+M2",NA,NA
"8953","VI7","8d/L","2","0.5","1","+M2","d","4_ii.krn","+d5",NA,NA
"8954","VI7","8a-/J","2.5","0.5","5-","+d5","d","4_ii.krn","-m2",NA,NA
"8955","N","8g/L","1","0.5","4","-m2","d","4_ii.krn","-m6",NA,NA
"8956","N","8Bn/J","1.5","0.5","6+","-m6","d","4_ii.krn","+m2",NA,NA
"8957","V7/III","8c/L","2","0.5","7-","+m2","d","4_ii.krn","+m7",NA,NA
"8958","V7/III","8b-/J","2.5","0.5","6","+m7","d","4_ii.krn","-m2",NA,NA
"8959","III7","8a/L","1","0.5","5","-m2","d","4_ii.krn","-A4",NA,NA
"8960","III7","8e-/J","1.5","0.5","2-","-A4","d","4_ii.krn","-m2",NA,NA
"8961","V7/iv","8d/L","2","0.5","1","-m2","d","4_ii.krn","+m7",NA,NA
"8962","V7/iv","8cc/J","2.5","0.5","7-","+m7","d","4_ii.krn","-M2",NA,NA
"8963","iv","8b-/L","1","0.5","6","-M2","d","4_ii.krn","-m6",NA,NA
"8964","iv","8d/J","1.5","0.5","1","-m6","d","4_ii.krn","+m2",NA,NA
"8965","N","8e-/L","2","0.5","2-","+m2","d","4_ii.krn","-m2",NA,NA
"8966","N","8d/J","2.5","0.5","1","-m2","d","4_ii.krn","-m2",NA,NA
"8967","viioD7","16c#/LL","1","0.25","7","-m2","d","4_ii.krn","+m3",NA,NA
"8968","viioD7","16e/","1.25","0.25","2","+m3","d","4_ii.krn","+m3",NA,NA
"8969","viioD7","16g/","1.5","0.25","4","+m3","d","4_ii.krn","+m3",NA,NA
"8970","viioD7","16b-/JJ","1.75","0.25","6","+m3","d","4_ii.krn","+A2",NA,NA
"8971","viioD7","16cc#\LL","2","0.25","7","+A2","d","4_ii.krn","+m3",NA,NA
"8972","viioD7","16ee\","2.25","0.25","2","+m3","d","4_ii.krn","+m3",NA,NA
