"","X","function.","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","ArrByRest","DepByRest","depart","Response","Chordnotes"
"1349",1673,"2.T","I","(8eeL",1,0.5,"3","+M2","C","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1350",1674,"2.T","I","8ggJ)",1.5,0.5,"5","+m3","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1351",1675,"2.T","I","(8ggL",2,0.5,"5","P1","C","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"1352",1676,"2.T","I","8cccJ)",2.5,0.5,"1","+P4","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1353",1677,"2.T","I","8cccL",3,0.5,"1","P1","C","cat_themes.krn",0,0,"-m6",1,"1 5 3"
"1354",1678,"2.T","I","8eeJ",3.5,0.5,"3","-m6","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1355",1679,"2.D","V","(8eeL",1,0.5,"3","P1","C","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1356",1680,"2.D","V","8ddJ)",1.5,0.5,"2","-M2","C","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1357",1681,"2.D","V","(8ccL",2,0.5,"1","-M2","C","cat_themes.krn",0,0,"-m2",0,"5 2 7"
"1358",1682,"2.D","V","8bJ)",2.5,0.5,"7","-m2","C","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1359",1683,"2.D","V","(8aL",3,0.5,"6","-M2","C","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1360",1684,"2.D","V","8gJ)",3.5,0.5,"5","-M2","C","cat_themes.krn",0,0,"[gg]",1,"5 2 7"
"1361",1685,"2.T","I","(2gg",1,2,"5","[gg]","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1362",1687,"2.T","I","16ffLL",3,0.25,"4","-M2","C","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1363",1688,"2.T","I","16ee",3.25,0.25,"3","-m2","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1364",1689,"2.T","I","16dd",3.5,0.25,"2","-M2","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1365",1690,"2.T","I","16ccJJ",3.75,0.25,"1","-M2","C","cat_themes.krn",0,0,"+P5",1,"1 5 3"
"1366",1691,"2.T","V7","8ggL",1,0.5,"5","+P5","C","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1367",1692,"2.T","V7","8ffJ)",1.5,0.5,"4","-M2","C","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1368",1693,"2.T","V7","4.dd",2,1.5,"2","-m3","C","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1369",1695,"2.T","V7","8ff",3.5,0.5,"4","+m3","C","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1370",1696,"8T","I","(12eeL",1,0.333333,"3","-m2","C","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1371",1697,"8T","I","12gg",1.33333,0.333333,"5","+m3","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1372",1699,"8P","IV","12aaJ)",1.66667,0.333333,"6","+M2","C","cat_themes.krn",0,0,"-M6",1,"4 1 6"
"1373",1700,"4D","C","4cc",2,1,"1","-M6","C","cat_themes.krn",0,0,"-m2",1,"5 1 3 7+"
"1374",1701,"4D","V","4b",3,1,"7","-m2","C","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1375",1702,"2.T","I","(4b",1,1,"7","P1","C","cat_themes.krn",0,0,"+m2",0,"1 5 3"
"1376",1703,"2.T","I","4cc)",2,1,"1","+m2","C","cat_themes.krn",0,1,"[dd]",1,"1 5 3"
"1377",1705,"2.D","V","(2dd",1,2,"2","[dd]","C","cat_themes.krn",1,0,"-M2",1,"5 2 7"
"1378",1709,"2.D","V","16ccLL",3,0.25,"1","-M2","C","cat_themes.krn",0,0,"-m2",0,"5 2 7"
"1379",1710,"2.D","V","16b",3.25,0.25,"7","-m2","C","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1380",1711,"2.D","V","16a",3.5,0.25,"6","-M2","C","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1381",1712,"2.D","V","16gJJ)",3.75,0.25,"5","-M2","C","cat_themes.krn",0,0,"+M6",1,"5 2 7"
"1382",1713,"2.D","I","4ee",1,1,"3","+M6","C","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"1383",1715,"2.D","I","4cc",2,1,"1","-M3","C","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"1384",1717,"2.D","I","(16eeLL",3,0.25,"3","+M3","C","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"1385",1718,"2.D","I","16cc)",3.25,0.25,"1","-M3","C","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"1386",1719,"2.D","I","(16ee",3.5,0.25,"3","+M3","C","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"1387",1720,"2.D","I","16ccJJ)",3.75,0.25,"1","-M3","C","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"1388",1721,"2.D","V7","4ff",1,1,"4","+P4","C","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1389",1723,"2.D","V7","4dd",2,1,"2","-m3","C","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1390",1725,"2.D","V7","(16ffLL",3,0.25,"4","+m3","C","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1391",1726,"2.D","V7","16dd)",3.25,0.25,"2","-m3","C","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1392",1727,"2.D","V7","(16ff",3.5,0.25,"4","+m3","C","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1393",1728,"2.D","V7","16ddJJ)",3.75,0.25,"2","-m3","C","cat_themes.krn",0,0,"+P4",1,"5 2 7 4 3+"
"1394",1729,"2.T","I","4gg",1,1,"5","+P4","C","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1395",1730,"2.T","I","16ee",2,0.25,"3","-m3","C","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1396",1731,"2.T","I","(16gg",2.25,0.25,"5","+m3","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1397",1732,"2.T","I","16aa",2.5,0.25,"6","+M2","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1398",1733,"2.T","I","16ggJJ",2.75,0.25,"5","-M2","C","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"1399",1734,"2.T","I","16cccLL",3,0.25,"1","+P4","C","cat_themes.krn",0,0,"-P4",1,"1 5 3"
"1400",1735,"2.T","I","16gg",3.25,0.25,"5","-P4","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1401",1736,"2.T","I","16aa",3.5,0.25,"6","+M2","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1402",1737,"2.T","I","16ggJJ)",3.75,0.25,"5","-M2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1403",1738,"2.T","I","4gg",1,1,"5","P1","C","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1404",1739,"2.T","I","16ee",2,0.25,"3","-m3","C","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1405",1740,"2.T","I","(16gg",2.25,0.25,"5","+m3","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1406",1741,"2.T","I","16aa",2.5,0.25,"6","+M2","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1407",1742,"2.T","I","16ggJJ",2.75,0.25,"5","-M2","C","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"1408",1743,"2.T","I","16cccLL",3,0.25,"1","+P4","C","cat_themes.krn",0,0,"-P4",1,"1 5 3"
"1409",1744,"2.T","I","16gg",3.25,0.25,"5","-P4","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1410",1745,"2.T","I","16aa",3.5,0.25,"6","+M2","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1411",1746,"2.T","I","16ggJJ)",3.75,0.25,"5","-M2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1412",1747,"4T","I","(16ggLL",1,0.25,"5","P1","C","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1413",1748,"4T","I","16ee",1.25,0.25,"3","-m3","C","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"1414",1749,"4T","I","16aa",1.5,0.25,"6","+P4","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1415",1750,"4T","I","16ggJJ",1.75,0.25,"5","-M2","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1416",1751,"4T","V7","16ffLL",2,0.25,"4","-M2","C","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1417",1752,"4T","V7","16dd",2.25,0.25,"2","-m3","C","cat_themes.krn",0,0,"+P4",1,"5 2 7 4 3+"
"1418",1753,"4T","V7","16gg",2.5,0.25,"5","+P4","C","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1419",1754,"4T","V7","16ffJJ",2.75,0.25,"4","-M2","C","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1420",1755,"4T","I","16eeLL",3,0.25,"3","-m2","C","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"1421",1756,"4T","I","16cc",3.25,0.25,"1","-M3","C","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"1422",1757,"4T","I","16ff",3.5,0.25,"4","+P4","C","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1423",1758,"4T","I","16eeJJ)",3.75,0.25,"3","-m2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1424",1759,"2T","C","(16eeLL",1,0.25,"3","P1","C","cat_themes.krn",0,0,"-M2",1,"5 1 3 7+"
"1425",1760,"2T","C","16dd)",1.25,0.25,"2","-M2","C","cat_themes.krn",0,0,"-P5",0,"5 1 3 7+"
"1426",1761,"2T","C","16g'",1.5,0.25,"5","-P5","C","cat_themes.krn",0,0,"+M2",1,"5 1 3 7+"
"1427",1762,"2T","C","16a'JJ",1.75,0.25,"6","+M2","C","cat_themes.krn",0,0,"+M2",0,"5 1 3 7+"
"1428",1763,"2T","C","16b'LL",2,0.25,"7","+M2","C","cat_themes.krn",0,0,"+m2",0,"5 1 3 7+"
"1429",1764,"2T","C","16cc'",2.25,0.25,"1","+m2","C","cat_themes.krn",0,0,"+M2",1,"5 1 3 7+"
"1430",1765,"2T","C","16dd'",2.5,0.25,"2","+M2","C","cat_themes.krn",0,0,"+M2",0,"5 1 3 7+"
"1431",1766,"2T","C","16ee'JJ",2.75,0.25,"3","+M2","C","cat_themes.krn",0,0,"+m2",1,"5 1 3 7+"
"1432",1767,"4T","V7","16ff'LL",3,0.25,"4","+m2","C","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1433",1768,"4T","V7","16gg'",3.25,0.25,"5","+M2","C","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1434",1769,"4T","V7","16aa'",3.5,0.25,"6","+M2","C","cat_themes.krn",0,0,"+M2",0,"5 2 7 4 3+"
"1435",1770,"4T","V7","16bb'JJ",3.75,0.25,"7","+M2","C","cat_themes.krn",0,0,"+m2",1,"5 2 7 4 3+"
"1436",1771,"4T","I","16ccc'LL",1,0.25,"1","+m2","C","cat_themes.krn",0,0,"-P4",1,"1 5 3"
"1437",1772,"4T","I","16gg'",1.25,0.25,"5","-P4","C","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1438",1773,"4T","I","(16ee",1.5,0.25,"3","-m3","C","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1439",1774,"4T","I","16ggJJ)",1.75,0.25,"5","+m3","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1440",1775,"4T","viiom7","(16ffLL",2,0.25,"4","-M2","C","cat_themes.krn",0,0,"+M3",1,"7 2 4 6 1++ 3+ 5++"
"1441",1776,"4T","viiom7","16aa)",2.25,0.25,"6","+M3","C","cat_themes.krn",0,0,"-P5",1,"7 2 4 6 1++ 3+ 5++"
"1442",1777,"4T","viiom7","(16dd",2.5,0.25,"2","-P5","C","cat_themes.krn",0,0,"+m3",1,"7 2 4 6 1++ 3+ 5++"
"1443",1778,"4T","viiom7","16ffJJ)",2.75,0.25,"4","+m3","C","cat_themes.krn",0,0,"-m2",1,"7 2 4 6 1++ 3+ 5++"
"1444",1779,"4T","I","(16eeLL",3,0.25,"3","-m2","C","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1445",1780,"4T","I","16gg)",3.25,0.25,"5","+m3","C","cat_themes.krn",0,0,"-P5",1,"1 5 3"
"1446",1781,"4T","I","(16cc",3.5,0.25,"1","-P5","C","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"1447",1782,"4T","I","16eeJJ)",3.75,0.25,"3","+M3","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1448",1783,"2.D","V","(8eeL",1,0.5,"3","P1","C","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1449",1784,"2.D","V","8ddJ)",1.5,0.5,"2","-M2","C","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1450",1785,"2.D","V","(8ccL",2,0.5,"1","-M2","C","cat_themes.krn",0,0,"-m2",0,"5 2 7"
"1451",1786,"2.D","V","8bJ)",2.5,0.5,"7","-m2","C","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1452",1787,"2.D","V","(8aL",3,0.5,"6","-M2","C","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1453",1788,"2.D","V","8gJ)",3.5,0.5,"5","-M2","C","cat_themes.krn",0,0,"[gg]",1,"5 2 7"
"1454",1789,"2.T","I","(2gg",1,2,"5","[gg]","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1455",1791,"2.T","I","16ffLL",3,0.25,"4","-M2","C","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1456",1792,"2.T","I","16ee",3.25,0.25,"3","-m2","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1457",1793,"2.T","I","16dd",3.5,0.25,"2","-M2","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1458",1794,"2.T","I","16ccJJ",3.75,0.25,"1","-M2","C","cat_themes.krn",0,0,"+P5",1,"1 5 3"
"1459",1795,"2.T","V7","8ggL",1,0.5,"5","+P5","C","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1460",1796,"2.T","V7","8ffJ)",1.5,0.5,"4","-M2","C","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1461",1797,"2.T","V7","4.dd",2,1.5,"2","-m3","C","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1462",1799,"2.T","V7","8ff",3.5,0.5,"4","+m3","C","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1463",1800,"2.T","I","(8eeL",1,0.5,"3","-m2","C","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1464",1801,"2.T","I","8ggJ)",1.5,0.5,"5","+m3","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1465",1802,"2.T","I","(8ggL",2,0.5,"5","P1","C","cat_themes.krn",0,0,"+P4",1,"1 5 3"
"1466",1803,"2.T","I","8cccJ)",2.5,0.5,"1","+P4","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1467",1804,"2.T","I","8cccL",3,0.5,"1","P1","C","cat_themes.krn",0,0,"-m6",1,"1 5 3"
"1468",1805,"2.T","I","8eeJ",3.5,0.5,"3","-m6","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1469",1806,"2.D","V","(8eeL",1,0.5,"3","P1","C","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1470",1807,"2.D","V","8ddJ)",1.5,0.5,"2","-M2","C","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1471",1808,"2.D","V","(8ccL",2,0.5,"1","-M2","C","cat_themes.krn",0,0,"-m2",0,"5 2 7"
"1472",1809,"2.D","V","8bJ)",2.5,0.5,"7","-m2","C","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1473",1810,"2.D","V","(8aL",3,0.5,"6","-M2","C","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1474",1811,"2.D","V","8gJ)",3.5,0.5,"5","-M2","C","cat_themes.krn",0,0,"[gg]",1,"5 2 7"
"1475",1812,"2.T","I","(2gg",1,2,"5","[gg]","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1476",1814,"2.T","I","16ffLL",3,0.25,"4","-M2","C","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1477",1815,"2.T","I","16ee",3.25,0.25,"3","-m2","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1478",1816,"2.T","I","16dd",3.5,0.25,"2","-M2","C","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1479",1817,"2.T","I","16ccJJ",3.75,0.25,"1","-M2","C","cat_themes.krn",0,0,"+P5",1,"1 5 3"
"1480",1818,"2.T","V7","8ggL",1,0.5,"5","+P5","C","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1481",1819,"2.T","V7","8ffJ)",1.5,0.5,"4","-M2","C","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1482",1820,"2.T","V7","4.dd",2,1.5,"2","-m3","C","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1483",1822,"2.T","V7","8ff",3.5,0.5,"4","+m3","C","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1484",1823,"8T","I","(12eeL",1,0.333333,"3","-m2","C","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1485",1824,"8T","I","12gg",1.33333,0.333333,"5","+m3","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1486",1826,"8P","IV","12aaJ)",1.66667,0.333333,"6","+M2","C","cat_themes.krn",0,0,"-M6",1,"4 1 6"
"1487",1827,"4D","C","4cc",2,1,"1","-M6","C","cat_themes.krn",0,0,"-m2",1,"5 1 3 7+"
"1488",1828,"4D","V","4b",3,1,"7","-m2","C","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1489",1829,"2.T","I","(4b",1,1,"7","P1","C","cat_themes.krn",0,0,"+m2",0,"1 5 3"
"1490",1830,"2.T","I","4cc)",2,1,"1","+m2","C","cat_themes.krn",0,1,"[cc]",1,"1 5 3"
"1491",1832,"4T","I","4cc",1,1,"1","[cc]","C","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1492",1833,"4T","I","4cc",2,1,"1","P1","C","cat_themes.krn",0,0,"+P5",1,"1 5 3"
"1493",1834,"4T","I","4gg",1,1,"5","+P5","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1494",1835,"4T","I","4gg",2,1,"5","P1","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1495",1836,"4T","IV","4aa",1,1,"6","+M2","C","cat_themes.krn",0,0,"P1",1,"4 1 6"
"1496",1837,"4T","IV","4aa",2,1,"6","P1","C","cat_themes.krn",0,0,"-M2",1,"4 1 6"
"1497",1838,"4T","I","4gg",1,1,"5","-M2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1498",1839,"4T","I","4gg",2,1,"5","P1","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1499",1840,"4T","ii","4ff",1,1,"4","-M2","C","cat_themes.krn",0,0,"P1",1,"2 6 4 3+"
"1500",1841,"4T","viio","4ff",2,1,"4","P1","C","cat_themes.krn",0,0,"-m2",1,"7 2 4 1++ 3+"
"1501",1842,"4T","I","4ee",1,1,"3","-m2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1502",1843,"4T","vi","4ee",2,1,"3","P1","C","cat_themes.krn",0,0,"-M2",1,"6 3 1 7+"
"1503",1844,"4P","ii","4dd",1,1,"2","-M2","C","cat_themes.krn",0,0,"P1",1,"2 6 4 3+"
"1504",1845,"4D","V","(8.ddL",2,0.75,"2","P1","C","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"1505",1846,"4D","V","16eeJk",2.75,0.25,"3","+M2","C","cat_themes.krn",0,0,"-M3",0,"5 2 7"
"1506",1847,"2T","I","2cc)",1,2,"1","-M3","C","cat_themes.krn",0,0,"[gg]",1,"1 5 3"
"1507",1848,"2D","I","4gg",1,1,"5","[gg]","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1508",1849,"2D","I","4gg",2,1,"5","P1","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1509",1850,"2D","V7","4ff",1,1,"4","-M2","C","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1510",1851,"2D","V7","4ff",2,1,"4","P1","C","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1511",1852,"2D","I","4ee",1,1,"3","-m2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1512",1853,"2D","I","4ee",2,1,"3","P1","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1513",1854,"2D","V","4dd",1,1,"2","-M2","C","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1514",1855,"2D","V","4dd",2,1,"2","P1","C","cat_themes.krn",0,0,"+P4",1,"5 2 7"
"1515",1856,"2D","I","4gg",1,1,"5","+P4","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1516",1857,"2D","I","4gg",2,1,"5","P1","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1517",1858,"2D","V","4ff",1,1,"4","-M2","C","cat_themes.krn",0,0,"P1",0,"5 2 7"
"1518",1859,"2D","V","4ff",2,1,"4","P1","C","cat_themes.krn",0,0,"-m2",0,"5 2 7"
"1519",1860,"2T","I","(4ee",1,1,"3","-m2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1520",1864,"2T","I","8.eeL)",2,0.75,"3","P1","C","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1521",1865,"2T","I","16ffJk",2.75,0.25,"4","+m2","C","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1522",1866,"4D","C","4ee",1,1,"3","-m2","C","cat_themes.krn",0,0,"-M2",1,"5 1 3 7+"
"1523",1867,"4D","V","4dd)",2,1,"2","-M2","C","cat_themes.krn",0,0,"[cc]",1,"5 2 7"
"1524",1868,"2T","I","4cc",1,1,"1","[cc]","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1525",1869,"2T","I","4cc",2,1,"1","P1","C","cat_themes.krn",0,0,"+P5",1,"1 5 3"
"1526",1870,"2T","I","4gg",1,1,"5","+P5","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1527",1871,"2T","I","4gg",2,1,"5","P1","C","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1528",1872,"2T","IV","4aa",1,1,"6","+M2","C","cat_themes.krn",0,0,"P1",1,"4 1 6"
"1529",1873,"2T","IV","4aa",2,1,"6","P1","C","cat_themes.krn",0,0,"-M2",1,"4 1 6"
"1530",1874,"2T","I","4gg",1,1,"5","-M2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1531",1875,"2T","I","4gg",2,1,"5","P1","C","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1532",1876,"4T","ii","4ff",1,1,"4","-M2","C","cat_themes.krn",0,0,"P1",1,"2 6 4 3+"
"1533",1877,"4T","viio","4ff",2,1,"4","P1","C","cat_themes.krn",0,0,"-m2",1,"7 2 4 1++ 3+"
"1534",1878,"4T","I","4ee",1,1,"3","-m2","C","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1535",1879,"4T","vi","4ee",2,1,"3","P1","C","cat_themes.krn",0,0,"-M2",1,"6 3 1 7+"
"1536",1880,"4P","ii","(4dd",1,1,"2","-M2","C","cat_themes.krn",0,0,"P1",1,"2 6 4 3+"
"1537",1884,"4D","V","8.ddL)",2,0.75,"2","P1","C","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"1538",1885,"4D","V","16eeJk",2.75,0.25,"3","+M2","C","cat_themes.krn",0,0,"-M3",0,"5 2 7"
"1539",1886,"2T","I","2cc)",1,2,"1","-M3","C","cat_themes.krn",0,0,"[b-]",1,"1 5 3"
"1540",1887,"4.T","I","4b-",2.5,1,"5","[b-]","E-","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1541",1889,"4.T","I","8g",3.5,0.5,"3","-m3","E-","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1542",1890,"4.T","V7","4.a-",1,1.5,"4","+m2","E-","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1543",1893,"4.T","V7","8f",2.5,0.5,"2","-m3","E-","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1544",1894,"4.T","V7","8g",3,0.5,"3","+M2","E-","cat_themes.krn",0,0,"+m2",0,"5 2 7 4 3+"
"1545",1895,"4.T","V7","8a-",3.5,0.5,"4","+m2","E-","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1546",1896,"2.T","I","4g",1,1,"3","-m2","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1547",1898,"2.T","I","8g",2,0.5,"3","P1","E-","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1548",1899,"2.T","I","4b-",2.5,1,"5","+m3","E-","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1549",1901,"2.T","I","8g",3.5,0.5,"3","-m3","E-","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1550",1902,"2.D","V7","4.a-",1,1.5,"4","+m2","E-","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1551",1905,"2.D","V7","8f",2.5,0.5,"2","-m3","E-","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1552",1906,"2.D","V7","8g",3,0.5,"3","+M2","E-","cat_themes.krn",0,0,"-M2",0,"5 2 7 4 3+"
"1553",1907,"2.D","V7","8f",3.5,0.5,"2","-M2","E-","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1554",1908,"4.T","I","4.e-",1,1.5,"1","-M2","E-","cat_themes.krn",0,0,"[d]",1,"1 5 3"
"1555",1911,"4.D","V","4d",2.5,1,"7","[d]","E-","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1556",1913,"4.D","V","8d",3.5,0.5,"7","P1","E-","cat_themes.krn",0,0,"+m2",1,"5 2 7"
"1557",1914,"4.D","I","4e-",1,1,"1","+m2","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1558",1916,"4.D","I","8e-",2,0.5,"1","P1","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1559",1918,"4.D","V7/V","4e-",2.5,1,"1","P1","E-","cat_themes.krn",0,0,"P1",1,"2 6 4+ 1 7+"
"1560",1920,"4.D","V7/V","8e-",3.5,0.5,"1","P1","E-","cat_themes.krn",0,0,"-m2",1,"2 6 4+ 1 7+"
"1561",1921,"2.D","V","8d",1,0.5,"7","-m2","E-","cat_themes.krn",0,1,"P1",1,"5 2 7"
"1562",1924,"2.D","V","4d",2.5,1,"7","P1","E-","cat_themes.krn",1,0,"P1",1,"5 2 7"
"1563",1926,"2.D","V","8d",3.5,0.5,"7","P1","E-","cat_themes.krn",0,0,"+m2",1,"5 2 7"
"1564",1927,"4.D","I","4e-",1,1,"1","+m2","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1565",1929,"4.D","I","8e-",2,0.5,"1","P1","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1566",1931,"4.D","V7/V","4e-",2.5,1,"1","P1","E-","cat_themes.krn",0,0,"P1",1,"2 6 4+ 1 7+"
"1567",1933,"4.D","V7/V","8e-",3.5,0.5,"1","P1","E-","cat_themes.krn",0,0,"-m2",1,"2 6 4+ 1 7+"
